poly_id,GID_2,NAME_1,NAME_2,EAD_nomang_usd,EAD_with_usd,EAD_avoided_usd,mangrove_ha,NPV_benefits_usd,NPV_cost_low,NPV_cost_mid,NPV_cost_high,BCR_low,BCR_mid,BCR_high,pop_exposed_nomang,ntl_exposed_nomang,pop_exposed_with,ntl_exposed_with,pop_avoided,ntl_avoided
179,PHL.12.27_1,Batangas,Santa Teresita,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
180,PHL.12.28_1,Batangas,Santo Tomas,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
181,PHL.12.30_1,Batangas,Taal,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
182,PHL.12.29_1,Batangas,Taal lake,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
183,PHL.12.31_1,Batangas,Talisay,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
184,PHL.12.32_1,Batangas,Tanauan City,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
185,PHL.12.33_1,Batangas,Taysan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
186,PHL.12.34_1,Batangas,Tingloy,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
187,PHL.12.35_1,Batangas,Tuy,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
188,PHL.13.1_1,Benguet,Atok,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
189,PHL.13.2_1,Benguet,Baguio City,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
190,PHL.13.3_1,Benguet,Bakun,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
191,PHL.13.4_1,Benguet,Bokod,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
192,PHL.13.5_1,Benguet,Buguias,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
193,PHL.13.6_1,Benguet,Itogon,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
194,PHL.13.7_1,Benguet,Kabayan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
195,PHL.13.8_1,Benguet,Kapangan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
196,PHL.13.9_1,Benguet,Kibungan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
197,PHL.13.10_1,Benguet,La Trinidad,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
198,PHL.13.11_1,Benguet,Mankayan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
199,PHL.13.12_1,Benguet,Sablan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
200,PHL.13.13_1,Benguet,Tuba,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
201,PHL.13.14_1,Benguet,Tublay,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
202,PHL.14.1_1,Biliran,Almeria,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
203,PHL.14.2_1,Biliran,Biliran,0,0,0,0,0,0,0,0,NA,NA,NA,5.971850395202637,0,5.971850395202637,0,0,0
204,PHL.14.3_1,Biliran,Cabucgayan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
205,PHL.14.4_1,Biliran,Caibiran,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
206,PHL.14.5_1,Biliran,Culaba,209.15939331054688,209.15939331054688,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
207,PHL.14.6_1,Biliran,Kawayan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
208,PHL.14.7_1,Biliran,Maripipi,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
209,PHL.14.8_1,Biliran,Naval,7204.1855,6681.8994999999995,522.2860000000001,97.35685729980469,8028.815957026527,146035.28594970703,389427.42919921875,973568.5729980469,0.0549786026357463,0.02061697598840486,0.008246790395361945,0.4501844346523285,0,0.4501844346523285,0,0,0
210,PHL.15.1_1,Bohol,Albuquerque,0,0,0,36.00406265258789,0,54006.093978881836,144016.25061035156,360040.6265258789,0,0,0,0,0,0,0,0,0
211,PHL.15.2_1,Bohol,Alicia,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
212,PHL.15.3_1,Bohol,Anda,491205.74075,490456.753,748.9877499999711,112.3188247680664,11513.777506609717,168478.2371520996,449275.2990722656,1123188.247680664,0.0683398503049106,0.02562744386434148,0.010250977545736591,5.937514781951904,3.885493755340576,5.937514781951904,3.885493755340576,0,0
213,PHL.15.4_1,Bohol,Antequera,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
214,PHL.15.5_1,Bohol,Baclayon,0,0,0,81.56084442138672,0,122341.26663208008,326243.3776855469,815608.4442138672,0,0,0,0,0,0,0,0,0
215,PHL.15.6_1,Bohol,Balilihan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
216,PHL.15.7_1,Bohol,Batuan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
217,PHL.15.8_1,Bohol,Bien Unido,2742010.469,2736277.9109999994,5732.558000000659,190.0335235595703,88123.46711377552,285050.28533935547,760134.09423828125,1900335.2355957031,0.30915060130132327,0.11593147548799623,0.046372590195198495,58.3862190246582,16.926328659057617,58.3862190246582,16.926328659057617,0,0
218,PHL.15.9_1,Bohol,Bilar,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
219,PHL.15.10_1,Bohol,Buenavista,0,0,0,314.7937927246094,0,472190.68908691406,1259175.1708984375,3147937.9272460938,0,0,0,1.1763337850570679,0,1.1763337850570679,0,0,0
220,PHL.15.11_1,Bohol,Calape,4.896313836798072e-5,3.672235133126378e-5,1.2240787036716938e-5,383.0690002441406,1.8817089925243332e-4,574603.5003662109,1532276.0009765625,3830690.0024414062,3.2747955613306696e-10,1.228048335499001e-10,4.912193341996004e-11,0,0,0,0,0,0
221,PHL.15.12_1,Bohol,Candijay,5005.445939453125,4543.345087890625,462.1008515624999,975.07550048828125,7103.622710125382,1462613.2507324219,3900302.001953125,9750755.0048828125,0.004856801828212724,0.0018213006855797714,7.285202742319086e-4,1.6380757093429565,0.05129195377230644,1.6380757093429565,0.05129195377230644,0,0
222,PHL.15.13_1,Bohol,Carmen,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
223,PHL.15.14_1,Bohol,Catigbian,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
224,PHL.15.15_1,Bohol,Clarin,307991.2751249999,293487.76493750006,14503.510187499865,135.67083740234375,222954.50007523788,203506.25610351562,542683.349609375,1356708.3740234375,1.0955658285110885,0.4108371856916582,0.1643348742766633,0,0,0,0,0,0
225,PHL.15.16_1,Bohol,Corella,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
226,PHL.15.17_1,Bohol,Cortes,0,0,0,140.4765167236328,0,210714.77508544922,561906.06689453125,1404765.1672363281,0,0,0,0,0,0,0,0,0
227,PHL.15.18_1,Bohol,Dagohoy,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
228,PHL.15.19_1,Bohol,Danao,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
229,PHL.15.20_1,Bohol,Dauis,0,0,0,97.262664794921875,0,145893.9971923828,389050.6591796875,972626.64794921875,0,0,0,0,0,0,0,0,0
230,PHL.15.21_1,Bohol,Dimiao,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
231,PHL.15.22_1,Bohol,Duero,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
232,PHL.15.23_1,Bohol,Garcia Hernandez,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
233,PHL.15.24_1,Bohol,Guindulman,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
234,PHL.15.25_1,Bohol,Inabanga,0,0,0,798.74383544921875,0,1198115.7531738281,3194975.341796875,7987438.3544921875,0,0,0,8.47069263458252,0,8.47069263458252,0,0,0
235,PHL.15.26_1,Bohol,Jagna,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
236,PHL.15.27_1,Bohol,Jetafe,2267991.5372499996,2149511.65075,118479.88649999956,705.82855224609375,1821326.2528918793,1058742.8283691406,2823314.208984375,7058285.5224609375,1.720272576200022,0.6451022160750083,0.2580408864300033,26.920629501342773,13.416607856750488,26.920629501342773,13.416607856750488,0,0
237,PHL.15.28_1,Bohol,Lila,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
238,PHL.15.29_1,Bohol,Loay,0,0,0,276.3160400390625,0,414474.06005859375,1105264.16015625,2763160.400390625,0,0,0,0,0,0,0,0,0
239,PHL.15.30_1,Bohol,Loboc,0,0,0,78.92794036865234,0,118391.91055297852,315711.7614746094,789279.4036865234,0,0,0,0,0,0,0,0,0
240,PHL.15.31_1,Bohol,Loon,1975.1865000000003,1835.40196875,139.78453125000033,262.88494873046875,2148.8308609564024,394327.4230957031,1051539.794921875,2628849.4873046875,0.005449356892520463,0.0020435088346951735,8.174035338780693e-4,0,0,0,0,0,0
241,PHL.15.32_1,Bohol,Mabini,0,0,0,701.20037841796875,0,1051800.5676269531,2804801.513671875,7012003.7841796875,0,0,0,0.07911602407693863,0,0.07873042672872543,0,3.855973482131958e-4,0
242,PHL.15.33_1,Bohol,Maribojoc,0,0,0,73.46691131591797,0,110200.36697387695,293867.6452636719,734669.1131591797,0,0,0,0,0,0,0,0,0
243,PHL.15.34_1,Bohol,Panglao,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
244,PHL.15.35_1,Bohol,Pilar,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
245,PHL.15.36_1,Bohol,Pres. Carlos P. Garcia,0,0,0,499.71026611328125,0,749565.3991699219,1998841.064453125,4997102.6611328125,0,0,0,1.3601288795471191,0,1.3601288795471191,0,0,0
246,PHL.15.37_1,Bohol,Sagbayan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
247,PHL.15.38_1,Bohol,San Isidro,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
248,PHL.15.39_1,Bohol,San Miguel,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
249,PHL.15.40_1,Bohol,Sevilla,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
250,PHL.15.41_1,Bohol,Sierra Bullones,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
251,PHL.15.42_1,Bohol,Sikatuna,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
252,PHL.15.43_1,Bohol,Tagbilaran City,0,0,0,3.3318190574645996,0,4997.728586196899,13327.276229858398,33318.190574645996,0,0,0,0,0,0,0,0,0
253,PHL.15.44_1,Bohol,Talibon,113850.079921875,112506.015640625,1344.064281250001,411.6911926269531,20661.56234049811,617536.7889404297,1646764.7705078125,4116911.9262695312,0.033458026648014345,0.01254675999300538,0.005018703997202153,16.339725494384766,0.27190205454826355,16.339725494384766,0.27190205454826355,0,0
254,PHL.15.45_1,Bohol,Trinidad,0,0,0,308.1652526855469,0,462247.8790283203,1232661.0107421875,3081652.5268554688,0,0,0,4.387727737426758,0,4.387727737426758,0,0,0
255,PHL.15.46_1,Bohol,Tubigon,0,0,0,75.23066711425781,0,112846.00067138672,300922.66845703125,752306.6711425781,0,0,0,0,0,0,0,0,0
256,PHL.15.47_1,Bohol,Ubay,4877037.971,4695814.486999999,181223.4840000011,1073.1749267578125,2785849.132711101,1609762.3901367188,4292699.70703125,10731749.267578125,1.7305964841646573,0.6489736815617465,0.2595894726246986,68.39244842529297,33.701698303222656,66.7713851928711,33.701698303222656,1.621063232421875,0
257,PHL.15.48_1,Bohol,Valencia,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
258,PHL.16.1_1,Bukidnon,Baungon,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
259,PHL.16.2_1,Bukidnon,Cabanglasan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
260,PHL.16.3_1,Bukidnon,Damulog,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
261,PHL.16.4_1,Bukidnon,Dangcagan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
262,PHL.16.5_1,Bukidnon,Don Carlos,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
263,PHL.16.6_1,Bukidnon,Impasug-Ong,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
264,PHL.16.7_1,Bukidnon,Kadingilan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
265,PHL.16.8_1,Bukidnon,Kalilangan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
266,PHL.16.9_1,Bukidnon,Kibawe,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
267,PHL.16.10_1,Bukidnon,Kitaotao,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
268,PHL.16.11_1,Bukidnon,Lantapan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
269,PHL.16.12_1,Bukidnon,Libona,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
270,PHL.16.13_1,Bukidnon,Malaybalay City,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
271,PHL.16.14_1,Bukidnon,Malitbog,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
272,PHL.16.15_1,Bukidnon,Manolo Fortich,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
273,PHL.16.16_1,Bukidnon,Maramag,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
274,PHL.16.17_1,Bukidnon,Pangantucan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
275,PHL.16.18_1,Bukidnon,Quezon,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
276,PHL.16.19_1,Bukidnon,San Fernando,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
277,PHL.16.20_1,Bukidnon,Sumilao,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
278,PHL.16.21_1,Bukidnon,Talakag,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
279,PHL.16.22_1,Bukidnon,Valencia City,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
280,PHL.17.1_1,Bulacan,Angat,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
281,PHL.17.2_1,Bulacan,Balagtas,3588521.4395,3588521.4395,0,0,0,0,0,0,NA,NA,NA,51.59088897705078,34.794952392578125,51.59088897705078,34.794952392578125,0,0
282,PHL.17.3_1,Bulacan,Baliuag,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
283,PHL.17.4_1,Bulacan,Bocaue,17179129.338,17178894.258,235.07999999821186,0,3613.7557873721275,0,0,0,NA,NA,NA,51.772743225097656,131.86386108398438,51.772743225097656,131.86386108398438,0,0
284,PHL.17.5_1,Bulacan,Bulacan,12825141.274000002,12824700.126,441.14800000190735,0,6781.526025636627,0,0,0,NA,NA,NA,98.709930419921875,79.42832946777344,98.709930419921875,79.42832946777344,0,0
285,PHL.17.6_1,Bulacan,Bustos,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
286,PHL.17.7_1,Bulacan,Calumpit,389273.40150000004,389253.441625,19.959875000058673,0,306.8322009411049,0,0,0,NA,NA,NA,0.4849419891834259,0.8358711004257202,0.4849419891834259,0.8358711004257202,0,0
287,PHL.17.8_1,Bulacan,Doña Remedios Trinidad,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
288,PHL.17.9_1,Bulacan,Guiguinto,610394.60975,610394.60975,0,0,0,0,0,0,NA,NA,NA,9.5238800048828125,5.86534309387207,9.5238800048828125,5.86534309387207,0,0
289,PHL.17.10_1,Bulacan,Hagonoy,6004183.7870000005,5998202.848,5980.939000000246,0,91941.69187227734,0,0,0,NA,NA,NA,74.5477066040039,31.833545684814453,74.5477066040039,31.833545684814453,0,0
290,PHL.17.11_1,Bulacan,Malolos City,14992018.365999999,14865664.81,126353.555999998,0,1942363.8516824665,0,0,0,NA,NA,NA,129.76402282714844,66.866607666015625,129.76402282714844,66.866607666015625,0,0
291,PHL.17.12_1,Bulacan,Marilao,4455138.035,4454734.902,403.13300000038,0,6197.142299826197,0,0,0,NA,NA,NA,1.5303571224212646,2.6772069931030273,1.5303571224212646,2.6772069931030273,0,0
292,PHL.17.13_1,Bulacan,Meycauayan City,26842000.023999996,26836765.435999997,5234.587999999523,0,80468.4476759012,0,0,0,NA,NA,NA,91.481170654296875,150.56683349609375,91.481170654296875,150.56683349609375,0,0
293,PHL.17.14_1,Bulacan,Norzagaray,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
294,PHL.17.15_1,Bulacan,Obando,853873.6062500002,850336.39925,3537.2070000001695,70.077728271484375,54375.54137944974,105116.59240722656,280310.9130859375,700777.28271484375,0.5172879003611187,0.19398296263541953,0.0775931850541678,0.09007920324802399,0.07357776165008545,0.09007920324802399,0.07357776165008545,0,0
295,PHL.17.16_1,Bulacan,Pandi,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
296,PHL.17.17_1,Bulacan,Paombong,9805872.497999998,9298351.952000001,507520.54599999636,120.27252197265625,7801834.738521779,180408.78295898438,481090.087890625,1202725.2197265625,43.24531550271315,16.21699331351743,6.486797325406973,103.01004028320312,55.6761589050293,103.01004028320312,55.6761589050293,0,0
297,PHL.17.18_1,Bulacan,Plaridel,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
298,PHL.17.19_1,Bulacan,Pulilan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
299,PHL.17.20_1,Bulacan,San Ildefonso,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
300,PHL.17.21_1,Bulacan,San Jose del Monte City,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
301,PHL.17.22_1,Bulacan,San Miguel,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
302,PHL.17.23_1,Bulacan,San Rafael,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
303,PHL.17.24_1,Bulacan,Santa Maria,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
304,PHL.18.1_1,Cagayan,Abulug,415384.175,413353.641625,2030.533374999999,412.0136413574219,31214.274865638596,618020.4620361328,1648054.5654296875,4120136.4135742188,0.05050686309446764,0.018940073660425365,0.007576029464170146,21.277183532714844,2.058229446411133,21.277183532714844,2.058229446411133,0,0
305,PHL.18.2_1,Cagayan,Alcala,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
306,PHL.18.3_1,Cagayan,Allacapan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
307,PHL.18.4_1,Cagayan,Amulung,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
308,PHL.18.5_1,Cagayan,Aparri,6958296.194999998,6949759.5430000005,8536.651999997906,1455.664794921875,131229.26480350917,2183497.1923828125,5822659.1796875,14556647.94921875,0.06010049624121612,0.022537686090456043,0.009015074436182418,118.1788558959961,40.78231430053711,118.1788558959961,40.78231430053711,0,0
309,PHL.18.6_1,Cagayan,Baggao,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
310,PHL.18.7_1,Cagayan,Ballesteros,0,0,0,28.19283103942871,0,42289.24655914307,112771.32415771484,281928.3103942871,0,0,0,0,0,0,0,0,0
311,PHL.18.8_1,Cagayan,Buguey,0,0,0,648.2598876953125,0,972389.83154296875,2593039.55078125,6482598.876953125,0,0,0,14.968660354614258,0,14.968660354614258,0,0,0
312,PHL.18.9_1,Cagayan,Calayan,0,0,0,0,0,0,0,0,NA,NA,NA,3.127927780151367,0,3.127927780151367,0,0,0
313,PHL.18.10_1,Cagayan,Camalaniugan,305412.2426875,305393.301125,18.94156250002561,0,291.178241904284,0,0,0,NA,NA,NA,5.395114421844482,1.0686661005020142,5.395114421844482,1.0686661005020142,0,0
314,PHL.18.11_1,Cagayan,Claveria,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
315,PHL.18.12_1,Cagayan,Enrile,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
316,PHL.18.13_1,Cagayan,Gattaran,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
317,PHL.18.14_1,Cagayan,Gonzaga,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
318,PHL.18.15_1,Cagayan,Iguig,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
319,PHL.18.16_1,Cagayan,Lal-Lo,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
320,PHL.18.17_1,Cagayan,Lasam,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
321,PHL.18.18_1,Cagayan,Pamplona,0,0,0,708.0064697265625,0,1062009.7045898438,2832025.87890625,7080064.697265625,0,0,0,10.324174880981445,0,10.324174880981445,0,0,0
322,PHL.18.19_1,Cagayan,Peñablanca,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
323,PHL.18.20_1,Cagayan,Piat,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
324,PHL.18.21_1,Cagayan,Rizal,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
325,PHL.18.22_1,Cagayan,Sanchez-Mira,876792.646875,876792.646875,0,0,0,0,0,0,NA,NA,NA,3.4886391162872314,5.528421401977539,3.4886391162872314,5.528421401977539,0,0
326,PHL.18.23_1,Cagayan,Santa Ana,0,0,0,505.85394287109375,0,758780.9143066406,2023415.771484375,5058539.4287109375,0,0,0,0,0,0,0,0,0
327,PHL.18.24_1,Cagayan,Santa Praxedes,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
328,PHL.18.25_1,Cagayan,Santa Teresita,0,0,0,188.64149475097656,0,282962.24212646484,754565.97900390625,1886414.9475097656,0,0,0,0,0,0,0,0,0
329,PHL.18.26_1,Cagayan,Santo Niño,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
330,PHL.18.27_1,Cagayan,Solana,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
331,PHL.18.28_1,Cagayan,Tuao,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
332,PHL.18.29_1,Cagayan,Tuguegarao City,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
333,PHL.19.1_1,Camarines Norte,Basud,8308.9225703125,6231.6915859374985,2077.230984375001,156.0220184326172,31932.131578828314,234033.02764892578,624088.07373046875,1560220.1843261719,0.13644284270308155,0.05116606601365558,0.020466426405462233,0,0,0,0,0,0
334,PHL.19.2_1,Camarines Norte,Capalonga,3743065.716499999,3589992.9175,153072.79899999918,864.43133544921875,2353104.1061753663,1296647.0031738281,3457725.341796875,8644313.3544921875,1.814760764044206,0.6805352865165772,0.2722141146066309,12.058684349060059,19.031661987304688,12.058684349060059,19.031661987304688,0,0
335,PHL.19.3_1,Camarines Norte,Daet,6234387.919000001,5615270.838,619117.0810000002,110.52237701416016,9517347.007579153,165783.56552124023,442089.5080566406,1105223.7701416016,57.40826587759562,21.528099704098356,8.611239881639342,40.143455505371094,25.912208557128906,40.143455505371094,25.912208557128906,0,0
336,PHL.19.4_1,Camarines Norte,Jose Panganiban,0,0,0,576.017578125,0,864026.3671875,2304070.3125,5760175.78125,0,0,0,0,0,0,0,0,0
337,PHL.19.5_1,Camarines Norte,Labo,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
338,PHL.19.6_1,Camarines Norte,Mercedes,3694007.501,3550613.625,143393.87600000016,134.98599243164062,2204315.336364912,202478.98864746094,539943.9697265625,1349859.9243164062,10.88663742884886,4.082489035818323,1.6329956143273292,41.049808502197266,9.634577751159668,41.049808502197266,9.634577751159668,0,0
339,PHL.19.7_1,Camarines Norte,Paracale,0,0,0,655.1806640625,0,982770.99609375,2620722.65625,6551806.640625,0,0,0,0,0,0,0,0,0
340,PHL.19.8_1,Camarines Norte,San Lorenzo Ruiz,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
341,PHL.19.9_1,Camarines Norte,San Vicente,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
342,PHL.19.10_1,Camarines Norte,Santa Elena,0,0,0,1094.38818359375,0,1641582.275390625,4377552.734375,10943881.8359375,0,0,0,39.07082748413086,0,39.07082748413086,0,0,0
343,PHL.19.11_1,Camarines Norte,Talisay,22962.844328125,20362.51846484375,2600.3258632812503,0.30392417311668396,39973.38198722784,455.88625967502594,1215.6966924667358,3039.2417311668396,87.68279617754322,32.881048566578706,13.152419426631482,0.033588897436857224,0.035232916474342346,0.033588897436857224,0.035232916474342346,0,0
344,PHL.19.12_1,Camarines Norte,Vinzons,0,0,0,1199.1767578125,0,1798765.13671875,4796707.03125,11991767.578125,0,0,0,0,0,0,0,0,0
345,PHL.20.1_1,Camarines Sur,Baao,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
346,PHL.20.2_1,Camarines Sur,Balatan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
347,PHL.20.4_1,Camarines Sur,Bato,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
348,PHL.20.3_1,Camarines Sur,Bato Lake,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
349,PHL.20.5_1,Camarines Sur,Bombon,202842.10881250002,199149.32384375003,3692.7849687499984,197.73516845703125,56767.156084918395,296602.7526855469,790940.673828125,1977351.6845703125,0.19139119772466157,0.07177169914674808,0.028708679658699235,4.425138473510742,1.7131959199905396,4.425138473510742,1.7131959199905396,0,0
350,PHL.20.7_1,Camarines Sur,Buhi,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
351,PHL.20.6_1,Camarines Sur,Buhi Lake,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
352,PHL.20.8_1,Camarines Sur,Bula,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
353,PHL.20.9_1,Camarines Sur,Cabusao,4961309.637999999,4744061.765,217247.87299999967,103.39649200439453,3339632.2883869554,155094.7380065918,413585.9680175781,1033964.9200439453,21.532853604904474,8.074820101839178,3.2299280407356714,89.40263366699219,23.501798629760742,89.40263366699219,23.501798629760742,0,0
354,PHL.20.10_1,Camarines Sur,Calabanga,9978918.076000001,9762299.502,216618.57400000095,1254.552490234375,3329958.420328209,1881828.7353515625,5018209.9609375,12545524.90234375,1.7695331980920717,0.6635749492845269,0.26542997971381077,185.19468688964844,58.10306930541992,185.19468688964844,58.10306930541992,0,0
355,PHL.20.11_1,Camarines Sur,Camaligan,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
